,0,1,2,3,4,5
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,158.799555134,87.0459542736,737.496907162,-430.670681314,-430.670681314,1639.28246658
2,161.044658486,83.0122574201,737.204023553,-366.689507634,-366.689507634,1378.50792248
3,157.918808037,82.8189841499,870.893204734,-387.022221848,-387.022221848,1277.63980471
4,144.266019221,89.788692252,1245.42476516,-477.161296814,-477.161296814,1090.24420211
5,126.187833822,95.6920335114,1442.58034015,-443.704127978,-443.704127978,909.157645151
6,108.547461903,101.369414127,1394.24096295,-319.953774345,-319.953774345,685.691700389
7,96.4763162607,103.747527658,1160.73373051,-161.753643947,-161.753643947,589.381145894
8,89.0946464343,104.099914864,918.931022019,-86.4534870343,-86.4534870343,545.510495784
9,82.920171371,104.02141129,708.763235245,-23.465977258,-23.465977258,513.040711912
10,80.2781312168,104.403048326,608.180073154,17.622409377,17.622409377,496.314395305
11,80.0189735927,105.552236987,577.300648759,28.9543989453,28.9543989453,488.157220585
12,81.161952862,107.535679714,559.898772271,38.374666644,38.374666644,488.296791931
13,82.4648462365,110.396517942,552.781338017,47.6843694568,47.6843694568,482.58639423
14,84.0655201982,113.225895579,531.046117784,48.5704269827,48.5704269827,467.998648254
15,86.2108475498,115.784396061,528.177071796,38.3511321261,38.3511321261,443.750417269
16,86.9037418831,137.260454545,470.730191544,-85.9106068957,-85.9106068957,2263.44632027
17,86.3156733834,164.017204577,414.725103706,-231.593716546,-231.593716546,3515.22231145
18,85.1018728202,183.265903531,428.596230781,-319.396187718,-319.396187718,3623.78905278
19,83.8877138247,199.572325217,455.628610206,-326.285138887,-326.285138887,3184.86638498
20,82.7974550803,216.805068866,475.786036817,-214.496444689,-214.496444689,2208.81769139
21,81.6767972321,231.138724852,509.913897726,-65.283708552,-65.283708552,980.588614367
22,81.5169122327,235.911264337,544.637741556,1.07647824202,1.07647824202,469.99701106
23,81.2475019469,235.531890606,536.031773591,0.605029918987,0.605029918987,455.700226611
24,81.1467270252,235.316275157,573.808560702,-6.27543097729,-6.27543097729,469.809980706
25,81.3017058072,232.933665811,583.33377394,-1.44840248426,-1.44840248426,488.210472933
26,81.34635216,229.544285732,576.496188557,1.1882393852,1.1882393852,490.774919443
27,80.9041274337,225.040447787,560.701306639,10.0256509041,10.0256509041,464.539450802
28,80.6822485153,220.852944681,557.114804112,-0.577019314539,-0.577019314539,444.72533757
29,80.8671772775,217.660072267,555.157171269,-10.0687027212,-10.0687027212,440.246423598
30,80.7518358235,214.721677233,544.174598198,-5.84026863494,-5.84026863494,422.254101899
31,80.5734021919,212.295644147,545.177555422,-4.56131605242,-4.56131605242,428.816007311
32,80.1332449195,209.941673655,542.080712876,-6.06319020191,-6.06319020191,431.930934666
33,79.543500517,208.248521629,534.656653458,-3.88579872244,-3.88579872244,434.177851204
34,78.9218088697,206.392399469,524.828075877,6.34418599923,6.34418599923,440.388564025
35,78.906711214,204.103428389,530.458091487,17.8663883426,17.8663883426,450.378903335
36,79.3970595367,201.566390059,559.226964059,17.2425940286,17.2425940286,455.548702412
37,80.2495185823,199.289165261,598.657216972,5.96701388335,5.96701388335,465.120135577
38,81.6996903573,196.176061882,658.687837488,0.983121844595,0.983121844595,494.281372009
39,83.3120811856,191.475278233,709.654846844,-15.95463397,-15.95463397,559.138729103
40,84.3220653431,184.733640131,727.801561152,-24.4762569302,-24.4762569302,638.290777591
41,87.0485219273,176.872407725,745.865850818,-37.5583275033,-37.5583275033,721.060990046
42,90.6481194486,164.892643181,749.720960407,-42.1126721088,-42.1126721088,698.721861662
43,91.5336367223,156.095111023,712.588725297,-18.218845357,-18.218845357,595.492868216
44,91.2261518826,150.416387537,655.622707675,-50.7667930531,-50.7667930531,548.969396092
45,90.7298148709,147.348489205,626.278647989,-45.6264371239,-45.6264371239,523.387255325
46,90.4391158751,144.748969057,610.189258365,-57.4268115933,-57.4268115933,491.71080339
47,90.5340880865,143.603011739,613.766041479,-59.2376286927,-59.2376286927,489.949989631
48,90.2580958498,142.586331316,607.044102744,-56.7160232326,-56.7160232326,489.34718489
49,89.8414524883,141.572247855,598.057921451,-55.8619632915,-55.8619632915,488.280779656
50,88.0699215147,140.535013067,577.96636322,-47.3824004691,-47.3824004691,491.577644692
51,88.0909504072,140.612856072,601.289128659,-18.1997481444,-18.1997481444,494.609548285
52,87.2443036674,141.136732078,609.583399392,-16.2894845533,-16.2894845533,502.104876231
53,86.3407765369,141.38931937,605.720948553,-17.6199389688,-17.6199389688,505.423463559
54,85.2222304526,141.938365889,603.215637354,-9.72497409511,-9.72497409511,514.15226034
55,84.5060200266,141.978525342,607.546582652,2.38719813518,2.38719813518,540.287367288
56,84.8178493148,141.878231933,613.134188382,17.4929128577,17.4929128577,577.957905599
57,85.9798127662,142.325373773,667.020266731,41.6569745712,41.6569745712,580.823688777
58,88.0584824215,142.162685927,756.314216546,104.040916745,104.040916745,608.316907235
59,90.1431744479,144.763149255,862.905219675,150.922505797,150.922505797,628.236868124
60,86.3101568477,143.875900599,869.486340073,181.448665457,181.448665457,747.24125521
61,99.6735606646,156.098579985,950.300094079,471.469912224,471.469912224,1172.13930733
62,105.824288998,172.355640028,966.428253487,203.435699731,203.435699731,975.694027838
63,96.6938374126,167.079043642,615.949138107,68.7965187438,68.7965187438,972.752866675
64,95.5305166968,164.233231799,601.467872379,146.708565824,146.708565824,1408.94865372
65,93.8408208203,164.924796054,577.281934342,131.507826452,131.507826452,1399.59508721
66,94.2165627298,173.490572904,635.593259251,61.625764054,61.625764054,976.28026577
67,95.1081808474,179.650585892,653.641618442,23.9730523098,23.9730523098,774.05652138
68,97.295151045,183.673002201,681.316129885,-2.7485027019,-2.7485027019,557.976675312
69,97.642389655,185.677923083,731.145344198,11.9115253551,11.9115253551,519.654233687
70,98.3459502003,187.789144486,749.733233979,9.71992067911,9.71992067911,470.906236192
71,99.4374187247,189.073768164,783.805900369,-4.87719571345,-4.87719571345,454.667910612
72,100.008833241,189.874468525,784.399385493,-9.29791954955,-9.29791954955,462.478222724
73,101.268464618,190.841717038,787.992211679,-27.526365176,-27.526365176,465.165170414
74,102.933295465,191.020456438,766.661637185,-28.3010442233,-28.3010442233,469.518190967
75,104.778130572,189.85952246,774.215554133,-34.6672447755,-34.6672447755,485.549808437
76,105.298169875,186.046369485,786.111330912,-17.4862010917,-17.4862010917,558.409580434
77,106.291293255,180.781748601,765.503854948,25.9317177733,25.9317177733,561.063141001
78,103.380651747,167.703139227,636.503199517,177.479144153,177.479144153,782.884668757
79,100.442734009,158.935624384,589.546858715,196.253232449,196.253232449,814.127038226
80,97.319665987,155.519556548,583.80257299,164.188148323,164.188148323,765.136701775
81,96.4421818592,151.038547778,562.498688748,109.177241453,109.177241453,731.482177919
82,94.0492044464,146.558086312,575.541607824,20.5547377975,20.5547377975,649.489488794
83,93.3289198937,145.142505457,611.398171853,29.7726358283,29.7726358283,613.059247817
84,92.646830773,144.290266146,609.529325144,18.5295749433,18.5295749433,588.933546524
85,92.1896660498,143.567725858,590.157521228,13.2492835314,13.2492835314,566.991923293
86,92.0194493728,142.318168221,582.083779555,8.35981694401,8.35981694401,546.257012886
87,93.0236236305,140.622316165,616.505499639,-17.9131398633,-17.9131398633,525.710964937
88,93.5765591975,139.297137919,618.773392232,-23.1181559996,-23.1181559996,513.181988091
89,93.9430058236,137.907532363,609.020811062,-17.4884664243,-17.4884664243,490.740691234
90,94.5946457591,136.178564019,600.41767089,-19.4825092273,-19.4825092273,459.064875166
91,96.4337019365,134.928022425,552.191772335,0.635491647837,0.635491647837,443.830375143
92,97.6118509295,133.220273714,521.031544152,12.0317882235,12.0317882235,429.41597113
93,98.818504325,132.283368006,493.182298103,16.3274839381,16.3274839381,418.315400496
94,98.0580127252,132.162761408,465.084193277,11.3329089638,11.3329089638,411.395712397
95,97.4880618987,132.10955644,446.793918347,6.68722472173,6.68722472173,408.035316169
96,96.9707750065,132.259204512,443.082012332,3.7383306214,3.7383306214,409.617023773
97,96.2099187901,132.000135028,440.051110734,-4.20183000775,-4.20183000775,406.433437837
98,95.3262816609,132.246611608,454.861921664,-10.8893841488,-10.8893841488,417.399724728
99,94.2563060268,132.135483141,438.313367935,-15.0596473683,-15.0596473683,413.939343786
100,92.7543878535,132.551876648,455.833389184,-14.986771753,-14.986771753,423.32628087
101,92.1987291558,132.522155447,433.210298687,-10.8864412724,-10.8864412724,420.183416735
102,92.2253332895,132.104424408,438.155566053,-6.15028516546,-6.15028516546,419.236484922
103,92.5239326327,131.932215184,466.452771973,-8.42243159905,-8.42243159905,423.850169863
104,93.8203394882,131.623473607,524.152946549,36.7093711923,36.7093711923,445.952918009
105,84.748016719,200.363753927,745.647706615,-16.6587580677,-16.6587580677,562.2461429
106,83.4580907149,208.513447055,586.81452159,-3.04463372322,-3.04463372322,459.600016894
107,83.7828901151,208.625167127,573.243034372,-12.4833979149,-12.4833979149,450.309983438
108,84.0291239754,208.686609176,566.580502407,-17.4454521622,-17.4454521622,448.706007934
109,84.8672707644,208.176032479,578.862287938,-20.5847154383,-20.5847154383,456.763396376
110,85.1838160339,208.055735208,588.953863875,-27.5010988215,-27.5010988215,475.167894609
111,85.4832723222,207.813952512,597.726044398,-32.2069382104,-32.2069382104,484.643755257
112,85.82859375,207.918314145,602.480722323,-31.9906297556,-31.9906297556,489.406790592
113,86.1529243719,207.965184491,601.808251127,-29.9322194749,-29.9322194749,491.890896783
114,86.9830503893,207.82635705,610.123421539,-27.2433140714,-27.2433140714,495.431208339
115,87.5245482694,207.62966046,616.79147507,-24.7416457835,-24.7416457835,510.218343559
116,88.0987109375,207.736315104,630.251192046,-29.7409844376,-29.7409844376,520.463593672
117,86.98517919,208.067649909,617.284407911,-18.0358715487,-18.0358715487,508.893668675
118,86.7686771815,208.284506177,615.77542657,-10.7561975375,-10.7561975375,506.889488259
119,86.483370963,208.369035604,614.256523834,-4.87025880062,-4.87025880062,508.326703372
120,86.2206635369,208.144968383,611.552129907,-7.34238674075,-7.34238674075,513.239079807
121,86.6763793361,208.015392708,635.144766031,-19.01437897,-19.01437897,523.591791897
122,87.3495835834,207.835853091,657.854262371,-44.1625245413,-44.1625245413,534.826472266
123,88.8612277133,207.307923663,705.998843045,-77.4284313136,-77.4284313136,561.853491963
124,91.0327113116,205.791328475,769.517691196,-110.673561288,-110.673561288,584.133469663
125,94.0204069454,204.543639468,829.203718876,-155.532525854,-155.532525854,621.889230149
126,96.1561150603,203.121137669,879.203639007,-177.388307597,-177.388307597,623.977940626
127,98.1624820152,201.638982233,914.174101167,-192.258592374,-192.258592374,612.997253205
128,98.9379086111,200.193502341,922.956158627,-176.522195961,-176.522195961,574.403791322
129,94.2088535294,201.851701113,849.961784709,-121.876541498,-121.876541498,540.230152158
130,91.249781031,202.656020604,788.991862605,-88.4615967381,-88.4615967381,520.425087166
131,88.6518959819,203.833856975,729.659743013,-57.770222535,-57.770222535,519.040479988
132,87.1065783936,204.488140727,683.078274666,-34.6599216528,-34.6599216528,517.626316808
133,85.8524371496,204.477861051,650.042320074,-11.5910737909,-11.5910737909,509.930929297
134,84.9637172499,204.833180652,617.630801409,2.93697534464,2.93697534464,509.069643907
135,84.2275783847,205.229344639,594.785277905,13.9002904175,13.9002904175,505.688256188
136,83.5980712528,205.275019154,580.372626714,21.436782532,21.436782532,503.687764539
137,82.6725083271,204.799766021,568.548604375,28.8347170733,28.8347170733,502.60273727
138,81.868587124,204.825830726,556.569578401,32.5378839118,32.5378839118,509.979657541
139,81.0210684502,204.728301932,545.026517846,40.6067571874,40.6067571874,509.020754564
140,81.0400521918,204.85498426,553.138489253,36.8478894802,36.8478894802,513.350299664
141,81.1143768778,205.184275799,560.554191912,31.4986351294,31.4986351294,515.913460575
142,80.918582833,205.582741994,558.431810427,32.1354552323,32.1354552323,522.3860314
143,80.6824523044,205.842992708,561.390911355,36.2144210933,36.2144210933,527.758447502
144,80.5296797137,206.456479266,548.55941801,37.4935863726,37.4935863726,523.69633209
145,80.3385621623,207.117283031,541.661679017,42.0210883734,42.0210883734,519.636850319
146,79.928387193,207.594778521,532.310090461,44.971569821,44.971569821,502.33545016
147,79.9857402361,207.747084469,537.554091159,47.1733572834,47.1733572834,501.880306178
